CustomerKey,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday,Age,Email,loyalty_category
383459,Male,Clarence Collins,Oakville,ON,Ontario,L6J 3X4,Canada,North America,1984-10-09,56,clarence383459@gmail.com,Premium
383902,Female,Theresa McCormick,Medicine Hat,AB,Alberta,T1A 0N1,Canada,North America,1997-07-26,56,theresa383902@gmail.com,Premium
384493,Male,James Valentin,Stirling,AB,Alberta,T0K 2E0,Canada,North America,1900-01-01,42,james384493@gmail.com,Standard
384783,Male,Steven Mason,Burlington,ON,Ontario,L7R 2G6,Canada,North America,1900-01-01,23,steven384783@gmail.com,Basic
384911,Female,Lizzie Bivona,Toronto,ON,Ontario,M1H 1A8,Canada,North America,1900-01-01,58,lizzie384911@gmail.com,Premium
385255,Female,Josephine Callahan,Toronto,ON,Ontario,M4K 1A6,Canada,North America,1900-01-01,68,josephine385255@gmail.com,Premium
385309,Male,Michael Garcia,Cornwall,ON,Ontario,K6J 3R2,Canada,North America,1945-11-04,80,michael385309@gmail.com,Premium
385392,Female,Maurine Wolfe,Montreal,QC,Quebec,H3C 5K4,Canada,North America,1979-01-11,56,maurine385392@gmail.com,Premium
385527,Male,Raymond Taylor,Toronto,ON,Ontario,M5J 2N1,Canada,North America,1900-01-01,56,raymond385527@gmail.com,Premium
385590,Male,Marcus Jackson,Thamesville,ON,Ontario,N0P 2K0,Canada,North America,1900-01-01,56,marcus385590@gmail.com,Premium
385627,Male,John Prince,Claresholm,AB,Alberta,T0L 0T0,Canada,North America,1900-01-01,28,john385627@gmail.com,Basic
385643,Male,Michael Pulido,Nanaimo,BC,British Columbia,V9R 3A8,Canada,North America,1940-03-12,85,michael385643@gmail.com,Premium
385734,Male,David Culbertson,Sidney,BC,British Columbia,V8L 1X3,Canada,North America,1994-08-28,56,david385734@gmail.com,Premium
385794,Female,John Hess,Red Lake,ON,Ontario,P0V 2M0,Canada,North America,1959-04-25,66,john385794@gmail.com,Premium
385817,Male,Dennis Moody,Timmins,ON,Ontario,P4N 1C3,Canada,North America,1945-01-05,80,dennis385817@gmail.com,Premium
385854,Female,Ruth Erdmann,Vancouver,BC,British Columbia,V5M 3M5,Canada,North America,1987-09-25,38,ruth385854@gmail.com,Standard
385893,Male,Willie Lauer,Oil Springs,ON,Ontario,N0N 1P0,Canada,North America,1952-04-04,73,willie385893@gmail.com,Premium
385971,Female,Staci Harris,Oshawa,ON,Ontario,S4P 3Y2,Canada,North America,1970-07-08,55,staci385971@gmail.com,Premium
386552,Female,Mary Hammock,Malartic,QC,Quebec,J0Y 1Z0,Canada,North America,1938-06-10,87,mary386552@gmail.com,Premium
386574,Male,Richard Keith,Toronto,ON,Ontario,M5J 2R8,Canada,North America,1900-01-01,38,richard386574@gmail.com,Standard
386609,Female,Catherine McRee,London,ON,Ontario,N5W 5K6,Canada,North America,1984-11-04,41,catherine386609@gmail.com,Standard
386720,Female,Meghan Brickey,Surrey,BC,British Columbia,V3T 4Y5,Canada,North America,1900-01-01,47,meghan386720@gmail.com,Standard
387016,Female,Joyce Schneider,Ottawa,ON,Ontario,K1Z 7B5,Canada,North America,1982-07-27,43,joyce387016@gmail.com,Standard
387136,Male,Peter Dunbar,Parksville,BC,British Columbia,V9P 1R1,Canada,North America,1999-02-02,26,peter387136@gmail.com,Basic
387148,Female,Marianna Carroll,Castor,AB,Alberta,T0C 0X0,Canada,North America,1900-01-01,68,marianna387148@gmail.com,Premium
387369,Female,Evelyn Gutierrez,Glenfinnan,PE,Prince Edward Island,C1B 0Z9,Canada,North America,1984-12-09,56,evelyn387369@gmail.com,Premium
387372,Female,Stepanie Soares,Toronto,ON,Ontario,M9N 1G4,Canada,North America,1938-01-23,87,stepanie387372@gmail.com,Premium
387530,Male,Kevin Houser,Orillia,ON,Ontario,L3V 1T4,Canada,North America,1900-01-01,56,kevin387530@gmail.com,Premium
387658,Male,William Conn,Toronto,ON,Ontario,M5T 1T4,Canada,North America,1900-01-01,68,william387658@gmail.com,Premium
387704,Female,Michelle Scoggins,Lethbridge,AB,Alberta,T1J 2J7,Canada,North America,1965-01-13,60,michelle387704@gmail.com,Premium
387809,Female,Linda Anderson,Vancouver,BC,British Columbia,S4P 3Y2,Canada,North America,1935-11-16,56,linda387809@gmail.com,Premium
388230,Female,Julia Hobbs,Red Deer,AB,Alberta,T4N 2A6,Canada,North America,1900-01-01,76,julia388230@gmail.com,Premium
388276,Male,Oliver Fraley,Toronto,ON,Ontario,M8W 4Y4,Canada,North America,1900-01-01,64,oliver388276@gmail.com,Premium
388302,Female,Kathryn Rush,Quesnel,BC,British Columbia,V2J 2R5,Canada,North America,1900-01-01,56,kathryn388302@gmail.com,Premium
388416,Female,Janice Moore,West Vancouver,BC,British Columbia,V7V 1Y8,Canada,North America,1997-10-05,28,janice388416@gmail.com,Basic
388422,Male,John Hawthorne,Birch Hills,SK,Saskatchewan,S4P 3Y2,Canada,North America,1974-07-28,56,john388422@gmail.com,Premium
388855,Female,Natasha Stacey,Vancouver,BC,British Columbia,V6B 3K9,Canada,North America,1967-03-27,58,natasha388855@gmail.com,Premium
388968,Female,Bernice Reed,Grise Fiord,NU,Nunavut,X0A 0J0,Canada,North America,1944-11-21,81,bernice388968@gmail.com,Premium
388990,Male,Robert Magers,Calgary,AB,Alberta,T2P 0W4,Canada,North America,1960-07-02,65,robert388990@gmail.com,Premium
389130,Male,Keith Montgomery,Mount Herbert,PE,Prince Edward Island,C1B 3M8,Canada,North America,1900-01-01,28,keith389130@gmail.com,Basic
389303,Male,Mark Whitt,Fort St John,BC,British Columbia,V1J 3Y7,Canada,North America,1900-01-01,40,mark389303@gmail.com,Standard
389346,Female,Sandra Cox,Ottawa,ON,Ontario,K1Z 7B5,Canada,North America,1988-12-01,37,sandra389346@gmail.com,Standard
389421,Female,Jennifer Johnson,Ottawa,ON,Ontario,K1Z 7B5,Canada,North America,1995-04-10,30,jennifer389421@gmail.com,Standard
389462,Female,Mary Korman,Trois Rivieres,QC,Quebec,G9A 5S8,Canada,North America,1900-01-01,56,mary389462@gmail.com,Premium
389486,Male,William Weatherford,Stayner,ON,Ontario,L0M 1S0,Canada,North America,1900-01-01,53,william389486@gmail.com,Premium
389532,Male,William Garcia,Leamington,ON,Ontario,N8H 3B1,Canada,North America,1992-03-05,33,william389532@gmail.com,Standard
389592,Male,David Lanza,Fort St John,BC,British Columbia,V1J 4M7,Canada,North America,1900-01-01,52,david389592@gmail.com,Premium
390031,Female,Toni Ladouceur,Chatham,ON,Ontario,N7M 2G9,Canada,North America,1900-01-01,79,toni390031@gmail.com,Premium
390201,Male,Joshua Daily,Guelph,ON,Ontario,N1H 2W8,Canada,North America,1979-09-04,56,joshua390201@gmail.com,Premium
390781,Male,Steve Dwyer,Montreal,QC,Quebec,H4J 1M9,Canada,North America,1900-01-01,69,steve390781@gmail.com,Premium
390804,Male,Alphonso Simon,L'etape,QC,Quebec,H0H 0H0,Canada,North America,1947-05-13,78,alphonso390804@gmail.com,Premium
390807,Male,Daniel Taylor,Toronto,ON,Ontario,M6E 1R1,Canada,North America,1900-01-01,52,daniel390807@gmail.com,Premium
390926,Female,Grace Schweitzer,Montreal,QC,Quebec,H2K 4J5,Canada,North America,1996-02-10,29,grace390926@gmail.com,Basic
391003,Female,Ashley Jackson,Unionville,ON,Ontario,L3R 0L7,Canada,North America,1900-01-01,83,ashley391003@gmail.com,Premium
391082,Female,Jena Bryant,Qualicum Beach,BC,British Columbia,V9K 1L6,Canada,North America,1954-02-15,56,jena391082@gmail.com,Premium
391380,Female,Bernice Sanchez,Quebec,QC,Quebec,G1R 1B8,Canada,North America,1941-12-21,84,bernice391380@gmail.com,Premium
391464,Female,Phyllis Taylor,Toronto,ON,Ontario,M4A 2M5,Canada,North America,1900-01-01,38,phyllis391464@gmail.com,Standard
391619,Male,James Hicks,Sherbrooke,QC,Quebec,J1H 1R4,Canada,North America,1900-01-01,80,james391619@gmail.com,Premium
391687,Male,Robert Yeomans,Whistler,BC,British Columbia,V0N 1B0,Canada,North America,1938-03-24,87,robert391687@gmail.com,Premium
391733,Male,David Johnson,Grande Prairie,AB,Alberta,T8V 2V4,Canada,North America,2000-04-12,25,david391733@gmail.com,Basic
391761,Female,Regina Meyer,Sudbury,ON,Ontario,P3E 5K3,Canada,North America,1950-09-11,56,regina391761@gmail.com,Premium
391900,Male,Robert Cover,South Pickering,ON,Ontario,L1V 1S8,Canada,North America,1900-01-01,31,robert391900@gmail.com,Standard
392041,Male,Charles Vasquez,Calgary,AB,Alberta,T2N 2A7,Canada,North America,1957-02-08,56,charles392041@gmail.com,Premium
392118,Male,James Bell,Montreal,QC,Quebec,H3K 2C3,Canada,North America,1950-03-03,75,james392118@gmail.com,Premium
392187,Male,Martin Gray,Vancouver,BC,British Columbia,V6B 3K9,Canada,North America,1986-03-08,56,martin392187@gmail.com,Premium
392359,Female,Susan Seaman,Toronto,ON,Ontario,M5T 1T4,Canada,North America,1986-04-06,39,susan392359@gmail.com,Standard
392372,Female,Ellen Bentley,Toronto,ON,Ontario,M4W 1J7,Canada,North America,1967-03-15,56,ellen392372@gmail.com,Premium
392374,Male,Richard Hungate,Rolphton,ON,Ontario,K0J 2H0,Canada,North America,1943-07-27,82,richard392374@gmail.com,Premium
392376,Male,Samuel Close,Kemptville,ON,Ontario,K0G 1J0,Canada,North America,1942-06-21,56,samuel392376@gmail.com,Premium
392676,Female,Blanche Lima,Prince George,BC,British Columbia,V2L 5E5,Canada,North America,1900-01-01,56,blanche392676@gmail.com,Premium
392703,Male,William Woodhouse,Toronto,ON,Ontario,M4W 1J7,Canada,North America,1940-07-13,85,william392703@gmail.com,Premium
393097,Female,Carol Larson,Toronto,ON,Ontario,M4W 1J7,Canada,North America,1996-05-01,29,carol393097@gmail.com,Basic
393616,Male,Donald McDonald,Cooksville,ON,Ontario,L5A 1V9,Canada,North America,1950-06-13,56,donald393616@gmail.com,Premium
393641,Male,Michael Lessard,Hamilton,ON,Ontario,L8R 1H8,Canada,North America,1967-06-12,58,michael393641@gmail.com,Premium
393739,Male,Willard Remington,Westmeath,ON,Ontario,K0J 2L0,Canada,North America,1980-06-05,56,willard393739@gmail.com,Premium
394173,Male,Jay Jones,Toronto,ON,Ontario,M4E 2V5,Canada,North America,1900-01-01,66,jay394173@gmail.com,Premium
394231,Male,Ruben Webb,Bowden,AB,Alberta,T0M 0K0,Canada,North America,1937-02-04,56,ruben394231@gmail.com,Premium
394434,Female,Melissa Anthony,CLYDE,AB,Alberta,T0G 0P0,Canada,North America,1900-01-01,67,melissa394434@gmail.com,Premium
394530,Female,Mary Davis,Cornwall,ON,Ontario,K6J 3R2,Canada,North America,1900-01-01,56,mary394530@gmail.com,Premium
394802,Male,Robert Glenn,Montreal,QC,Quebec,H3C 5K4,Canada,North America,1956-03-07,69,robert394802@gmail.com,Premium
394929,Male,Leon Stout,Drummondville,QC,Quebec,J2C 4N1,Canada,North America,1974-12-23,51,leon394929@gmail.com,Premium
395073,Male,Michael Vandermark,Toronto,ON,Ontario,M6H 4B6,Canada,North America,1900-01-01,43,michael395073@gmail.com,Standard
395197,Male,Sean Waddell,Vancouver,BC,British Columbia,V6C 1B4,Canada,North America,1900-01-01,67,sean395197@gmail.com,Premium
395280,Female,Chris Duley,Hespeler,ON,Ontario,N3C 1H3,Canada,North America,1900-01-01,56,chris395280@gmail.com,Premium
395474,Male,Thomas Campos,Chesterville,ON,Ontario,K0C 1H0,Canada,North America,1900-01-01,77,thomas395474@gmail.com,Premium
395664,Female,Janice Horner,Winnipeg,MB,Manitoba,R3C 4L5,Canada,North America,1983-06-30,42,janice395664@gmail.com,Standard
395963,Female,Kisha Bloch,Grayson,SK,Saskatchewan,S4P 3Y2,Canada,North America,1900-01-01,85,kisha395963@gmail.com,Premium
396388,Female,Annie Wright,Calgary,AB,Alberta,T2E 6J8,Canada,North America,1985-10-29,40,annie396388@gmail.com,Standard
396567,Female,Shawanda Abreu,Burnaby,BC,British Columbia,V5B 3C9,Canada,North America,1959-08-23,66,shawanda396567@gmail.com,Premium
396631,Male,William Miller,Casselman,ON,Ontario,K0A 1M0,Canada,North America,1967-04-27,56,william396631@gmail.com,Premium
396894,Female,Sasha Cooper,Edmonton,AB,Alberta,T5M 3K3,Canada,North America,1900-01-01,84,sasha396894@gmail.com,Premium
396944,Male,Zane Belgrave,Toronto,ON,Ontario,M4P 1A6,Canada,North America,1975-09-21,50,zane396944@gmail.com,Premium
396969,Female,Ethel Donovan,Toronto,ON,Ontario,M4P 1A6,Canada,North America,1900-01-01,43,ethel396969@gmail.com,Standard
397223,Male,Clifford Glover,Woss,BC,British Columbia,V0N 3P0,Canada,North America,1943-11-11,82,clifford397223@gmail.com,Premium
397267,Female,Karen Barrett,Kintore,ON,Ontario,N0M 2C0,Canada,North America,1900-01-01,80,karen397267@gmail.com,Premium
397285,Female,Stefani Atencio,Montreal,QC,Quebec,H4J 1M9,Canada,North America,1949-06-19,76,stefani397285@gmail.com,Premium
397885,Female,Olga Nestor,Guelph,ON,Ontario,N1H 2W8,Canada,North America,1900-01-01,70,olga397885@gmail.com,Premium
397988,Male,Ryan Arnold,Toronto,ON,Ontario,M5H 1P6,Canada,North America,1900-01-01,56,ryan397988@gmail.com,Premium
398049,Male,Richard Charley,Chilliwack,BC,British Columbia,V2P 2S6,Canada,North America,1962-04-30,63,richard398049@gmail.com,Premium
398056,Male,Daniel Runyon,Ottawa,ON,Ontario,K1P 5M7,Canada,North America,1900-01-01,67,daniel398056@gmail.com,Premium
398085,Male,Jacob Mosley,Toronto,ON,Ontario,M8V 3B6,Canada,North America,1900-01-01,56,jacob398085@gmail.com,Premium
398100,Male,Daniel Bray,Montreal,QC,Quebec,H2K 4J5,Canada,North America,1944-02-24,81,daniel398100@gmail.com,Premium
398156,Male,Andrew Lott,Burlington,ON,Ontario,L7P 2S9,Canada,North America,1963-01-10,62,andrew398156@gmail.com,Premium
398196,Female,Barbara List,Gibbons,AB,Alberta,T0A 1N0,Canada,North America,1900-01-01,51,barbara398196@gmail.com,Premium
398311,Female,Shirley Moore,Chilliwack,BC,British Columbia,V2P 2M1,Canada,North America,1941-04-12,84,shirley398311@gmail.com,Premium
398523,Male,Raymond Miller,St Clements,ON,Ontario,N0B 2M0,Canada,North America,1900-01-01,56,raymond398523@gmail.com,Premium
398577,Male,Michael Cohen,Montreal,QC,Quebec,H2K 4J5,Canada,North America,1973-02-21,52,michael398577@gmail.com,Premium
398671,Male,Isaac Carroll,Vancouver,BC,British Columbia,V6B 3K9,Canada,North America,1900-01-01,73,isaac398671@gmail.com,Premium
398708,Female,Deborah Painter,Quebec,QC,Quebec,G1R 1B8,Canada,North America,1997-07-04,28,deborah398708@gmail.com,Basic
398751,Male,Jorge Morgan,Montreal,QC,Quebec,H3B 2M3,Canada,North America,1997-04-08,56,jorge398751@gmail.com,Premium
398841,Male,Charles Cody,Victoria,BC,British Columbia,V8W 2H9,Canada,North America,1990-07-15,35,charles398841@gmail.com,Standard
399053,Female,Gloria Daley,Montreal,QC,Quebec,H3C 5K4,Canada,North America,2000-03-05,25,gloria399053@gmail.com,Basic
399145,Male,Lucas Jones,Toronto,ON,Ontario,M5H 1P6,Canada,North America,1900-01-01,35,lucas399145@gmail.com,Standard
399253,Female,Betty Harrell,Trois Rivieres,QC,Quebec,G9A 5S8,Canada,North America,1987-08-04,38,betty399253@gmail.com,Standard
399805,Female,Laura Carothers,Barons,AB,Alberta,T0L 0G0,Canada,North America,1989-08-27,36,laura399805@gmail.com,Standard
399877,Male,Micah Skaggs,Ottawa,ON,Ontario,K1Z 7B5,Canada,North America,1900-01-01,73,micah399877@gmail.com,Premium
400031,Female,Marie Werfel,Mannweiler-CÃ¶lln,RP,Rheinland-Pfalz,67822,Germany,Europe,1992-02-11,56,marie400031@gmail.com,Premium
400062,Male,Eric Drechsler,Lichtenfels,BY,Freistaat Bayern,96206,Germany,Europe,1900-01-01,62,eric400062@gmail.com,Premium
400068,Female,Lisa Bachmeier,Ingelfingen,BW,Baden-WÃ¼rttemberg,74653,Germany,Europe,1997-10-10,28,lisa400068@gmail.com,Basic
400071,Male,Jonas Schmidt,Schweinfurt,BY,Freistaat Bayern,97409,Germany,Europe,1900-01-01,35,jonas400071@gmail.com,Standard
400379,Female,Lea Richter,Hausham,BY,Freistaat Bayern,83732,Germany,Europe,1900-01-01,31,lea400379@gmail.com,Standard
400656,Female,Barbara Pfeiffer,DÃ¼sseldorf Hafen,NW,Nordrhein-Westfalen,40221,Germany,Europe,1900-01-01,50,barbara400656@gmail.com,Premium
400856,Female,Gabriele Schmidt,Warngau,BY,Freistaat Bayern,83627,Germany,Europe,1900-01-01,29,gabriele400856@gmail.com,Basic
401123,Male,Thorsten Trommler,Waldgrehweiler,RP,Rheinland-Pfalz,67822,Germany,Europe,1900-01-01,49,thorsten401123@gmail.com,Standard
401221,Male,Uwe Wexler,Oberthulba,BY,Freistaat Bayern,97721,Germany,Europe,1900-01-01,54,uwe401221@gmail.com,Premium
401266,Male,Stephan Probst,Schutz,RP,Rheinland-Pfalz,54570,Germany,Europe,1956-11-09,69,stephan401266@gmail.com,Premium
401301,Female,Sophie Abt,Lengenbostel,NI,Niedersachsen,27419,Germany,Europe,1900-01-01,65,sophie401301@gmail.com,Premium
401389,Male,Dennis Nagel,Wietmarschen,NI,Niedersachsen,49835,Germany,Europe,1959-09-05,66,dennis401389@gmail.com,Premium
401492,Male,Max Weissmuller,Mastershausen,RP,Rheinland-Pfalz,56869,Germany,Europe,1975-01-17,50,max401492@gmail.com,Premium
401785,Female,Katrin Eiffel,Niederstotzingen,BW,Baden-WÃ¼rttemberg,89168,Germany,Europe,1994-05-14,31,katrin401785@gmail.com,Standard
401904,Male,Florian Gruenewald,Coswig,ST,Sachsen-Anhalt,6863,Germany,Europe,1900-01-01,76,florian401904@gmail.com,Premium
402065,Female,Jessika Konig,Kaufbeuren,BY,Freistaat Bayern,87584,Germany,Europe,1950-09-07,75,jessika402065@gmail.com,Premium
402306,Female,Uta Winkel,Sanitz,MV,Mecklenburg-Vorpommern,18187,Germany,Europe,1900-01-01,87,uta402306@gmail.com,Premium
402355,Male,Jens Schultheiss,Oberstedem,RP,Rheinland-Pfalz,54634,Germany,Europe,1966-05-03,56,jens402355@gmail.com,Premium
402375,Female,Katrin Bar,Esslingen Mettingen,BW,Baden-WÃ¼rttemberg,73733,Germany,Europe,1900-01-01,74,katrin402375@gmail.com,Premium
402420,Female,Johanna Gloeckner,Bamberg,BY,Freistaat Bayern,96019,Germany,Europe,1952-02-29,73,johanna402420@gmail.com,Premium
402514,Male,Martin Zweig,Lipporn,RP,Rheinland-Pfalz,56357,Germany,Europe,1900-01-01,39,martin402514@gmail.com,Standard
402727,Male,Marcel Hoch,Oelsnitz,SN,Freistaat Sachsen,8602,Germany,Europe,1993-07-02,56,marcel402727@gmail.com,Premium
402983,Female,Laura Nacht,Nonnenhorn,BY,Freistaat Bayern,88149,Germany,Europe,1900-01-01,56,laura402983@gmail.com,Premium
402995,Female,Martina Fenstermacher,Hemsbach,BW,Baden-WÃ¼rttemberg,69502,Germany,Europe,1900-01-01,46,martina402995@gmail.com,Standard
403041,Female,Silke Waechter,Reipeldingen,RP,Rheinland-Pfalz,54689,Germany,Europe,1939-07-09,86,silke403041@gmail.com,Premium
403313,Male,Ralf Kruger,Hartenstein,SN,Freistaat Sachsen,8118,Germany,Europe,1900-01-01,83,ralf403313@gmail.com,Premium
403323,Female,Monika Saenger,Georgenthal,TH,Freistaat ThÃ¼ringen,99886,Germany,Europe,1900-01-01,36,monika403323@gmail.com,Standard
403332,Female,Yvonne Achen,Neuendettelsau,BY,Freistaat Bayern,91561,Germany,Europe,1900-01-01,56,yvonne403332@gmail.com,Premium
403534,Male,Mario Trommler,Wolfsheim,RP,Rheinland-Pfalz,55578,Germany,Europe,1900-01-01,76,mario403534@gmail.com,Premium
403540,Female,Gabriele Reinhard,Wallerfangen,TH,Freistaat ThÃ¼ringen,66794,Germany,Europe,1900-01-01,45,gabriele403540@gmail.com,Standard
403702,Male,Michael Sanger,WolfenbÃ¼ttel,NI,Niedersachsen,38300,Germany,Europe,1900-01-01,39,michael403702@gmail.com,Standard
403740,Male,Philipp Moeller,DÃ¼sseldorf Karlstadt,NW,Nordrhein-Westfalen,40213,Germany,Europe,1976-04-26,49,philipp403740@gmail.com,Standard
403860,Male,Christian Oster,Berlin Wittenau,BE,Berlin,13435,Germany,Europe,1900-01-01,34,christian403860@gmail.com,Standard
403915,Male,Stefan Loewe,Burgthann,BY,Freistaat Bayern,90559,Germany,Europe,1967-10-08,58,stefan403915@gmail.com,Premium
404002,Female,Barbara Kluge,Waldaschaff,BY,Freistaat Bayern,63857,Germany,Europe,1942-02-10,83,barbara404002@gmail.com,Premium
404256,Female,Lisa Peters,Planegg,BY,Freistaat Bayern,82142,Germany,Europe,1900-01-01,83,lisa404256@gmail.com,Premium
404266,Male,Marcel Herz,Reutlingen Betzenried,BW,Baden-WÃ¼rttemberg,72766,Germany,Europe,1900-01-01,59,marcel404266@gmail.com,Premium
404359,Female,Sarah Scherer,Taunusstein,HE,Hessen,65232,Germany,Europe,1993-08-31,56,sarah404359@gmail.com,Premium
404431,Female,Juliane Fiedler,Berlin Zehlendorf,BE,Berlin,14165,Germany,Europe,1900-01-01,56,juliane404431@gmail.com,Premium
404576,Male,Wolfgang Mehler,Wiesenttal,BY,Freistaat Bayern,91345,Germany,Europe,1967-12-03,56,wolfgang404576@gmail.com,Premium
404819,Male,Kevin Scherer,Kronach,BY,Freistaat Bayern,96313,Germany,Europe,1941-10-16,84,kevin404819@gmail.com,Premium
404860,Male,Frank MÃ¶ller,Bischofsheim,BY,Freistaat Bayern,97653,Germany,Europe,1900-01-01,51,frank404860@gmail.com,Premium
404911,Female,Tanja Bieber,Walldorf,BW,Baden-WÃ¼rttemberg,69190,Germany,Europe,1996-04-21,29,tanja404911@gmail.com,Basic
405017,Female,Julia Achen,Welver,NW,Nordrhein-Westfalen,59514,Germany,Europe,1900-01-01,76,julia405017@gmail.com,Premium
